P@1,HR@1,R@1,NDCG@1,P@2,HR@2,R@2,NDCG@2,P@3,HR@3,R@3,NDCG@3,P@4,HR@4,R@4,NDCG@4,P@5,HR@5,R@5,NDCG@5,P@6,HR@6,R@6,NDCG@6,P@7,HR@7,R@7,NDCG@7,P@8,HR@8,R@8,NDCG@8,P@9,HR@9,R@9,NDCG@9,P@10,HR@10,R@10,NDCG@10,P@11,HR@11,R@11,NDCG@11,P@12,HR@12,R@12,NDCG@12,P@13,HR@13,R@13,NDCG@13,P@14,HR@14,R@14,NDCG@14,P@15,HR@15,R@15,NDCG@15,P@16,HR@16,R@16,NDCG@16,P@17,HR@17,R@17,NDCG@17,P@18,HR@18,R@18,NDCG@18,P@19,HR@19,R@19,NDCG@19,P@20,HR@20,R@20,NDCG@20,method
1.0,1.0,0.01694915254237288,1.0,1.0,1.0,0.03389830508474576,1.0,1.0,1.0,0.05084745762711865,1.0,1.0,1.0,0.06779661016949153,1.0,0.8,1.0,0.06779661016949153,0.8687949224876582,0.6666666666666666,1.0,0.06779661016949153,0.7751482523375255,0.5714285714285714,1.0,0.06779661016949153,0.7041249493150387,0.625,1.0,0.0847457627118644,0.7277341624565861,0.6666666666666666,1.0,0.1016949152542373,0.7469985389103325,0.7,1.0,0.11864406779661017,0.7630946912803436,0.7272727272727273,1.0,0.13559322033898305,0.7767977567775793,0.75,1.0,0.15254237288135594,0.7886416280694327,0.7692307692307693,1.0,0.1694915254237288,0.799007479742522,0.7142857142857143,1.0,0.1694915254237288,0.7625612681734741,0.7333333333333333,1.0,0.1864406779661017,0.7726885772799709,0.6875,1.0,0.1864406779661017,0.741729074411171,0.6470588235294118,1.0,0.1864406779661017,0.7136986337516505,0.6111111111111112,1.0,0.1864406779661017,0.6881697771136209,0.5789473684210527,1.0,0.1864406779661017,0.6647972707268855,0.55,1.0,0.1864406779661017,0.6432988630315112,rrf_llm
0.0,0.0,0.0,0.0,0.5,1.0,0.045454545454545456,0.38685280723454163,0.6666666666666666,1.0,0.09090909090909091,0.5307212739772434,0.5,1.0,0.09090909090909091,0.44149241373678083,0.4,1.0,0.09090909090909091,0.38356636737133565,0.3333333333333333,1.0,0.09090909090909091,0.3422220729283414,0.2857142857142857,1.0,0.09090909090909091,0.3108658234453849,0.375,1.0,0.13636363636363635,0.36585496707117304,0.3333333333333333,1.0,0.13636363636363635,0.3399686205624663,0.3,1.0,0.13636363636363635,0.31833954895937183,0.36363636363636365,1.0,0.18181818181818182,0.35776812005373504,0.3333333333333333,1.0,0.18181818181818182,0.3387837249819423,0.3076923076923077,1.0,0.18181818181818182,0.32216842930975054,0.2857142857142857,1.0,0.18181818181818182,0.30747292390687897,0.26666666666666666,1.0,0.18181818181818182,0.2943584951094816,0.3125,1.0,0.22727272727272727,0.3226316064733198,0.29411764705882354,1.0,0.22727272727272727,0.31043914104068804,0.2777777777777778,1.0,0.22727272727272727,0.29933479538039004,0.2631578947368421,1.0,0.22727272727272727,0.2891684023630384,0.25,1.0,0.22727272727272727,0.279817190376528,rrf_llm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.025,0.23463936301137822,0.25,1.0,0.025,0.19519002499605084,0.4,1.0,0.05,0.30078518014914984,0.5,1.0,0.075,0.3761529544118812,0.5714285714285714,1.0,0.1,0.43331321714210663,0.5,1.0,0.1,0.39873718892724236,0.5555555555555556,1.0,0.125,0.44127999651799066,0.6,1.0,0.15,0.47682620352203725,0.6363636363636364,1.0,0.175,0.5070875971493899,0.6666666666666666,1.0,0.2,0.5332432081918079,0.6923076923076923,1.0,0.225,0.5561348099159172,0.7142857142857143,1.0,0.25,0.5763814346798722,0.7333333333333333,1.0,0.275,0.594449742749265,0.75,1.0,0.3,0.6106990244417616,0.7058823529411765,1.0,0.3,0.5876202975103262,0.6666666666666666,1.0,0.3,0.5666012376112182,0.631578947368421,1.0,0.3,0.5473575981995241,0.65,1.0,0.325,0.5619952799750227,rrf_llm
1.0,1.0,0.029411764705882353,1.0,1.0,1.0,0.058823529411764705,1.0,0.6666666666666666,1.0,0.058823529411764705,0.7653606369886217,0.75,1.0,0.08823529411764706,0.8048099750039491,0.8,1.0,0.11764705882352941,0.830419897363192,0.6666666666666666,1.0,0.11764705882352941,0.7409096387260823,0.7142857142857143,1.0,0.14705882352941177,0.7646489081928868,0.625,1.0,0.14705882352941177,0.7036341014013555,0.6666666666666666,1.0,0.17647058823529413,0.7246036960084893,0.6,1.0,0.17647058823529413,0.6785038377365556,0.5454545454545454,1.0,0.17647058823529413,0.6392578513174322,0.5,1.0,0.17647058823529413,0.6053366523007823,0.46153846153846156,1.0,0.17647058823529413,0.5756485453537075,0.5,1.0,0.20588235294117646,0.5950050636439442,0.4666666666666667,1.0,0.20588235294117646,0.569626726448918,0.4375,1.0,0.20588235294117646,0.5468033525953526,0.47058823529411764,1.0,0.23529411764705882,0.5639299587517234,0.5,1.0,0.2647058823529412,0.5795280964539747,0.5263157894736842,1.0,0.29411764705882354,0.5938087036208449,0.5,1.0,0.29411764705882354,0.5746059448767478,rrf_llm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.05263157894736842,0.23463936301137822,0.5,1.0,0.10526315789473684,0.36331756126716835,0.6,1.0,0.15789473684210525,0.4468535299918563,0.6666666666666666,1.0,0.21052631578947367,0.5064767203222518,0.5714285714285714,1.0,0.21052631578947367,0.460070565792706,0.625,1.0,0.2631578947368421,0.5031539858515608,0.5555555555555556,1.0,0.2631578947368421,0.46755294282278975,0.5,1.0,0.2631578947368421,0.43780685607566444,0.5454545454545454,1.0,0.3157894736842105,0.4703252049253663,0.5833333333333334,1.0,0.3684210526315789,0.49843155371842646,0.5384615384615384,1.0,0.3684210526315789,0.47398649621803135,0.5,1.0,0.3684210526315789,0.4523659074751063,0.4666666666666667,1.0,0.3684210526315789,0.43307145901255145,0.4375,1.0,0.3684210526315789,0.41571947857446556,0.4117647058823529,1.0,0.3684210526315789,0.4000091598378851,0.3888888888888889,1.0,0.3684210526315789,0.3857009126135343,0.42105263157894735,1.0,0.42105263157894735,0.40656452769922746,0.45,1.0,0.47368421052631576,0.4399835323498254,rrf_llm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.04,0.16812753627111746,0.4,1.0,0.08,0.27727342735504823,0.3333333333333333,1.0,0.08,0.24738635904833417,0.2857142857142857,1.0,0.08,0.22471947398559278,0.25,1.0,0.08,0.2067880872529163,0.2222222222222222,1.0,0.08,0.19215663883127904,0.2,1.0,0.08,0.17993148201117176,0.2727272727272727,1.0,0.12,0.22736584587137523,0.25,1.0,0.12,0.21530103964099837,0.23076923076923078,1.0,0.12,0.20474182392791726,0.21428571428571427,1.0,0.12,0.19540265749819338,0.2,1.0,0.12,0.18706828383686122,0.25,1.0,0.16,0.219640218428269,0.23529411764705882,1.0,0.16,0.21133986682888592,0.2222222222222222,1.0,0.16,0.20378028228293552,0.2631578947368421,1.0,0.2,0.23082251961518352,0.25,1.0,0.2,0.22335811377227896,rrf_llm
1.0,1.0,0.02564102564102564,1.0,1.0,1.0,0.05128205128205128,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0.10256410256410256,1.0,1.0,1.0,0.1282051282051282,1.0,0.8333333333333334,1.0,0.1282051282051282,0.892210845475489,0.7142857142857143,1.0,0.1282051282051282,0.8104616303452685,0.625,1.0,0.1282051282051282,0.7457912185292983,0.5555555555555556,1.0,0.1282051282051282,0.6930221935231562,0.6,1.0,0.15384615384615385,0.7125523635307982,0.5454545454545454,1.0,0.15384615384615385,0.6713369439167651,0.5833333333333334,1.0,0.1794871794871795,0.6887769251572674,0.5384615384615384,1.0,0.1794871794871795,0.6549965767527473,0.5,1.0,0.1794871794871795,0.6251193297699963,0.4666666666666667,1.0,0.1794871794871795,0.5984565497242702,0.4375,1.0,0.1794871794871795,0.5744780442657543,0.47058823529411764,1.0,0.20512820512820512,0.5905588052080171,0.4444444444444444,1.0,0.20512820512820512,0.5694346354793586,0.47368421052631576,1.0,0.23076923076923078,0.5840580497396802,0.45,1.0,0.23076923076923078,0.5651706104796786,rrf_llm
0.0,0.0,0.0,0.0,0.5,1.0,0.015384615384615385,0.38685280723454163,0.3333333333333333,1.0,0.015384615384615385,0.2960819109658652,0.25,1.0,0.015384615384615385,0.24630238874073,0.4,1.0,0.03076923076923077,0.34519134224686937,0.3333333333333333,1.0,0.03076923076923077,0.3079834593168982,0.42857142857142855,1.0,0.046153846153846156,0.3713897823232329,0.375,1.0,0.046153846153846156,0.34175490601594244,0.3333333333333333,1.0,0.046153846153846156,0.317573777660623,0.3,1.0,0.046153846153846156,0.2973694836145356,0.2727272727272727,1.0,0.046153846153846156,0.2801690522148695,0.25,1.0,0.046153846153846156,0.26530232799881037,0.23076923076923078,1.0,0.046153846153846156,0.25229085106775057,0.21428571428571427,1.0,0.046153846153846156,0.24078276639010343,0.2,1.0,0.046153846153846156,0.23051282650290958,0.1875,1.0,0.046153846153846156,0.22127681250806805,0.17647058823529413,1.0,0.046153846153846156,0.21291461291752467,0.16666666666666666,1.0,0.046153846153846156,0.2052987000205911,0.15789473684210525,1.0,0.046153846153846156,0.19832608172638852,0.2,1.0,0.06153846153846154,0.22425084630153494,rrf_llm
1.0,1.0,0.017543859649122806,1.0,0.5,1.0,0.017543859649122806,0.6131471927654584,0.6666666666666666,1.0,0.03508771929824561,0.7039180890341347,0.75,1.0,0.05263157894736842,0.75369761125927,0.8,1.0,0.07017543859649122,0.7860137352654724,0.6666666666666666,1.0,0.07017543859649122,0.7012899792965542,0.5714285714285714,1.0,0.07017543859649122,0.6370339733570289,0.5,1.0,0.07017543859649122,0.586202141404402,0.4444444444444444,1.0,0.07017543859649122,0.544724962953007,0.4,1.0,0.07017543859649122,0.5100691314582919,0.45454545454545453,1.0,0.08771929824561403,0.5384076892433738,0.5,1.0,0.10526315789473684,0.5629013495174903,0.5384615384615384,1.0,0.12280701754385964,0.5843383985258807,0.5714285714285714,1.0,0.14035087719298245,0.6032985347605713,0.5333333333333333,1.0,0.14035087719298245,0.5775664619095391,0.5,1.0,0.14035087719298245,0.5544249647266035,0.47058823529411764,1.0,0.14035087719298245,0.5334728723655714,0.5,1.0,0.15789473684210525,0.5501604539243663,0.5263157894736842,1.0,0.17543859649122806,0.5654384827092935,0.5,1.0,0.17543859649122806,0.5471531684289762,rrf_llm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,1.0,0.038461538461538464,0.0377906726681472,0.05555555555555555,1.0,0.038461538461538464,0.03643890790473651,0.05263157894736842,1.0,0.038461538461538464,0.03520132288421838,0.1,1.0,0.07692307692307693,0.06640126340430233,rrf_llm
