P@1,HR@1,R@1,NDCG@1,P@2,HR@2,R@2,NDCG@2,P@3,HR@3,R@3,NDCG@3,P@4,HR@4,R@4,NDCG@4,P@5,HR@5,R@5,NDCG@5,P@6,HR@6,R@6,NDCG@6,P@7,HR@7,R@7,NDCG@7,P@8,HR@8,R@8,NDCG@8,P@9,HR@9,R@9,NDCG@9,P@10,HR@10,R@10,NDCG@10,P@11,HR@11,R@11,NDCG@11,P@12,HR@12,R@12,NDCG@12,P@13,HR@13,R@13,NDCG@13,P@14,HR@14,R@14,NDCG@14,P@15,HR@15,R@15,NDCG@15,P@16,HR@16,R@16,NDCG@16,P@17,HR@17,R@17,NDCG@17,P@18,HR@18,R@18,NDCG@18,P@19,HR@19,R@19,NDCG@19,P@20,HR@20,R@20,NDCG@20,method
0.0,0.0,0.0,0.0,0.5,1.0,0.0169491525423728,0.3868528072345416,0.6666666666666666,1.0,0.0338983050847457,0.5307212739772434,0.75,1.0,0.0508474576271186,0.6096199500078984,0.8,1.0,0.0677966101694915,0.6608397947263839,0.6666666666666666,1.0,0.0677966101694915,0.5896084319766756,0.5714285714285714,1.0,0.0677966101694915,0.5355852974309776,0.625,1.0,0.0847457627118644,0.5726430543240895,0.6666666666666666,1.0,0.1016949152542373,0.602881020114826,0.7,1.0,0.1186440677966101,0.6281460426238844,0.7272727272727273,1.0,0.135593220338983,0.6496548013801564,0.6666666666666666,1.0,0.135593220338983,0.6151819047793203,0.6153846153846154,1.0,0.135593220338983,0.5850109476572349,0.6428571428571429,1.0,0.1525423728813559,0.6039404059964698,0.6666666666666666,1.0,0.1694915254237288,0.6208332604276409,0.625,1.0,0.1694915254237288,0.5959581818094,0.6470588235294118,1.0,0.1864406779661017,0.611227193904884,0.6111111111111112,1.0,0.1864406779661017,0.5893637200679805,0.631578947368421,1.0,0.2033898305084746,0.6033102771452056,0.6,1.0,0.2033898305084746,0.5838002537501105,rrf_pure_llama
1.0,1.0,0.0454545454545454,1.0,1.0,1.0,0.0909090909090909,1.0,0.6666666666666666,1.0,0.0909090909090909,0.7653606369886217,0.5,1.0,0.0909090909090909,0.6366824387328317,0.4,1.0,0.0909090909090909,0.5531464700081437,0.3333333333333333,1.0,0.0909090909090909,0.4935232796777481,0.2857142857142857,1.0,0.0909090909090909,0.4483039899025303,0.25,1.0,0.0909090909090909,0.4125317798925534,0.2222222222222222,1.0,0.0909090909090909,0.3833427799846344,0.2,1.0,0.0909090909090909,0.3589542101716347,0.1818181818181818,1.0,0.0909090909090909,0.3381915979740705,0.25,1.0,0.1363636363636363,0.373309406022493,0.3076923076923077,1.0,0.1818181818181818,0.4040447948445883,0.2857142857142857,1.0,0.1818181818181818,0.3856145517622284,0.2666666666666666,1.0,0.1818181818181818,0.3691672024539763,0.25,1.0,0.1818181818181818,0.3543756895476072,0.2941176470588235,1.0,0.2272727272727272,0.3787742665305117,0.2777777777777778,1.0,0.2272727272727272,0.3652255871704262,0.2631578947368421,1.0,0.2272727272727272,0.3528213264013128,0.25,1.0,0.2272727272727272,0.3414116876248108,rrf_pure_llama
0.0,0.0,0.0,0.0,0.5,1.0,0.025,0.3868528072345416,0.3333333333333333,1.0,0.025,0.2960819109658652,0.5,1.0,0.05,0.4144299250118475,0.4,1.0,0.05,0.360054614577234,0.3333333333333333,1.0,0.05,0.3212446320893053,0.2857142857142857,1.0,0.05,0.2918104499436024,0.375,1.0,0.075,0.3483201083051004,0.4444444444444444,1.0,0.1,0.3944302147886044,0.4,1.0,0.1,0.3693362536342716,0.4545454545454545,1.0,0.125,0.4058150757842991,0.4166666666666667,1.0,0.125,0.3842811455849803,0.4615384615384615,1.0,0.15,0.4144784368438625,0.5,1.0,0.175,0.4411866258284075,0.4666666666666667,1.0,0.175,0.4223689994915175,0.5,1.0,0.2,0.4455130825583369,0.4705882352941176,1.0,0.2,0.4286768434859975,0.4444444444444444,1.0,0.2,0.4133431589812781,0.4210526315789473,1.0,0.2,0.3993046673989774,0.4,1.0,0.2,0.3863918368077463,rrf_pure_llama
1.0,1.0,0.0294117647058823,1.0,1.0,1.0,0.0588235294117647,1.0,0.6666666666666666,1.0,0.0588235294117647,0.7653606369886217,0.5,1.0,0.0588235294117647,0.6366824387328317,0.4,1.0,0.0588235294117647,0.5531464700081437,0.3333333333333333,1.0,0.0588235294117647,0.4935232796777481,0.2857142857142857,1.0,0.0588235294117647,0.4483039899025303,0.25,1.0,0.0588235294117647,0.4125317798925534,0.3333333333333333,1.0,0.088235294117647,0.4540985407057151,0.4,1.0,0.1176470588235294,0.4888292218249754,0.4545454545454545,1.0,0.1470588235294117,0.518396337443707,0.5,1.0,0.1764705882352941,0.5439518682065311,0.4615384615384615,1.0,0.1764705882352941,0.517274314194235,0.4285714285714285,1.0,0.1764705882352941,0.4936791795148544,0.4,1.0,0.1764705882352941,0.4726226247904914,0.4375,1.0,0.2058823529411764,0.4937531835185816,0.4705882352941176,1.0,0.2352941176470588,0.5128845912495226,0.4444444444444444,1.0,0.2352941176470588,0.4945388125375239,0.4210526315789473,1.0,0.2352941176470588,0.4777426498187804,0.4,1.0,0.2352941176470588,0.4622932689149709,rrf_pure_llama
1.0,1.0,0.0526315789473684,1.0,0.5,1.0,0.0526315789473684,0.6131471927654584,0.6666666666666666,1.0,0.1052631578947368,0.7039180890341347,0.5,1.0,0.1052631578947368,0.5855700749881525,0.4,1.0,0.1052631578947368,0.5087403079104241,0.3333333333333333,1.0,0.1052631578947368,0.4539036202482202,0.4285714285714285,1.0,0.1578947368421052,0.5039399436761999,0.375,1.0,0.1578947368421052,0.4637282884073713,0.3333333333333333,1.0,0.1578947368421052,0.4309168405932231,0.3,1.0,0.1578947368421052,0.4035015715464802,0.2727272727272727,1.0,0.1578947368421052,0.3801622530102206,0.3333333333333333,1.0,0.2105263157894736,0.4130529551429217,0.3076923076923077,1.0,0.2105263157894736,0.3927952022702357,0.2857142857142857,1.0,0.2105263157894736,0.3748781021075923,0.2666666666666666,1.0,0.2105263157894736,0.3588886871200065,0.25,1.0,0.2105263157894736,0.3445090060102057,0.2941176470588235,1.0,0.2631578947368421,0.3692804516009924,0.3333333333333333,1.0,0.3157894736842105,0.3918411630391539,0.3157894736842105,1.0,0.3157894736842105,0.3785329498767988,0.3,1.0,0.3157894736842105,0.3785329498767988,rrf_pure_llama
1.0,1.0,0.04,1.0,0.5,1.0,0.04,0.6131471927654584,0.3333333333333333,1.0,0.04,0.4692787260227564,0.25,1.0,0.04,0.3903800499921017,0.2,1.0,0.04,0.3391602052736161,0.1666666666666666,1.0,0.04,0.3026024134988134,0.1428571428571428,1.0,0.04,0.2748763329142908,0.125,1.0,0.04,0.2529427027676571,0.1111111111111111,1.0,0.04,0.2350455494144853,0.1,1.0,0.04,0.2200917662980801,0.1818181818181818,1.0,0.08,0.2652031809219609,0.1666666666666666,1.0,0.08,0.2511305968131185,0.2307692307692307,1.0,0.12,0.2878581183446533,0.2142857142857142,1.0,0.12,0.2747276556780984,0.2,1.0,0.12,0.2630098880344099,0.1875,1.0,0.12,0.2524718062993493,0.1764705882352941,1.0,0.12,0.2429307269095547,0.2222222222222222,1.0,0.16,0.270010942596935,0.2631578947368421,1.0,0.2,0.2948037691258209,0.25,1.0,0.2,0.285270319008208,rrf_pure_llama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0256410256410256,0.2346393630113782,0.5,1.0,0.0512820512820512,0.3633175612671683,0.6,1.0,0.0769230769230769,0.4468535299918563,0.5,1.0,0.0769230769230769,0.3986875657977409,0.5714285714285714,1.0,0.1025641025641025,0.4537830847475018,0.5,1.0,0.1025641025641025,0.4175736728926306,0.4444444444444444,1.0,0.1025641025641025,0.3880279300100168,0.4,1.0,0.1025641025641025,0.3633412872595719,0.4545454545454545,1.0,0.1282051282051282,0.40016686996693,0.4166666666666667,1.0,0.1282051282051282,0.3789326528070728,0.4615384615384615,1.0,0.1538461538461538,0.4093922553352175,0.5,1.0,0.1794871794871795,0.4363324472134055,0.4666666666666667,1.0,0.1794871794871795,0.4177218627812381,0.4375,1.0,0.1794871794871795,0.4009848983826427,0.4117647058823529,1.0,0.1794871794871795,0.385831409342994,0.3888888888888889,1.0,0.1794871794871795,0.3720302974033658,0.3684210526315789,1.0,0.1794871794871795,0.3593949263200995,0.4,1.0,0.2051282051282051,0.3801109997038511,rrf_pure_llama
1.0,1.0,0.0153846153846153,1.0,1.0,1.0,0.0307692307692307,1.0,0.6666666666666666,1.0,0.0307692307692307,0.7653606369886217,0.5,1.0,0.0307692307692307,0.6366824387328317,0.6,1.0,0.0461538461538461,0.6843515475204855,0.5,1.0,0.0461538461538461,0.6105858728157117,0.4285714285714285,1.0,0.0461538461538461,0.5546406709327603,0.375,1.0,0.0461538461538461,0.510383374527714,0.3333333333333333,1.0,0.0461538461538461,0.4742708106036133,0.4,1.0,0.0615384615384615,0.5077181160122074,0.3636363636363636,1.0,0.0615384615384615,0.478350709112595,0.3333333333333333,1.0,0.0615384615384615,0.4529677911396305,0.3076923076923077,1.0,0.0615384615384615,0.4307524566215223,0.3571428571428571,1.0,0.0769230769230769,0.4567183166755715,0.3333333333333333,1.0,0.0769230769230769,0.4372382279301866,0.3125,1.0,0.0769230769230769,0.4197192965392172,0.2941176470588235,1.0,0.0769230769230769,0.4038578219911986,0.2777777777777778,1.0,0.0769230769230769,0.3894119088954089,0.2631578947368421,1.0,0.0769230769230769,0.3761862011842926,0.25,1.0,0.0769230769230769,0.3640209822844146,rrf_pure_llama
1.0,1.0,0.0175438596491228,1.0,0.5,1.0,0.0175438596491228,0.6131471927654584,0.6666666666666666,1.0,0.0350877192982456,0.7039180890341347,0.5,1.0,0.0350877192982456,0.5855700749881525,0.6,1.0,0.0526315789473684,0.639945385422766,0.6666666666666666,1.0,0.0701754385964912,0.6787553679106947,0.5714285714285714,1.0,0.0701754385964912,0.616564105751634,0.625,1.0,0.087719298245614,0.647160196001462,0.6666666666666666,1.0,0.1052631578947368,0.6721256447460555,0.6,1.0,0.1052631578947368,0.6293644814585829,0.6363636363636364,1.0,0.1228070175438596,0.6508027633342546,0.6666666666666666,1.0,0.1403508771929824,0.66933235813953,0.6153846153846154,1.0,0.1403508771929824,0.6365056483144153,0.6428571428571429,1.0,0.1578947368421052,0.6530862090495362,0.6,1.0,0.1578947368421052,0.6252305771509165,0.625,1.0,0.175438596491228,0.6402465555968236,0.5882352941176471,1.0,0.175438596491228,0.6160512075873553,0.5555555555555556,1.0,0.175438596491228,0.5940151797509124,0.5263157894736842,1.0,0.175438596491228,0.5738404728046442,0.5,1.0,0.175438596491228,0.5552834525223982,rrf_pure_llama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,0.0384615384615384,0.049043960636177,0.0714285714285714,1.0,0.0384615384615384,0.0468068519596647,0.0666666666666666,1.0,0.0384615384615384,0.0448104318539346,0.0625,1.0,0.0384615384615384,0.0430150012829047,0.0588235294117647,1.0,0.0384615384615384,0.0413894354496025,0.0555555555555555,1.0,0.0384615384615384,0.0399089436650413,0.0526315789473684,1.0,0.0384615384615384,0.0385535048304395,0.05,1.0,0.0384615384615384,0.0373067503664446,rrf_pure_llama
